coeffs
0.0
0.0
0.0
0.0078125
0.00390625
0.0
0.0
-0.0390625
0.0
0.0390625
0.0
0.10546875
-0.10546875
-0.28515625
0.2734375
0.2734375
-0.28515625
-0.10546875
0.10546875
0.0
0.0390625
0.0
-0.0390625
0.0
0.0
0.00390625
0.0078125
0.0
0.0
0.0
