coeffs
-0.0006103515625
0.003173828125
0.0
-0.00732421875
0.0025634765625
-0.00390625
0.0234375
0.0
-0.044921875
0.0146484375
-0.0205078125
0.12109375
0.0
-0.3125
0.2265625
0.2265625
-0.3125
0.0
0.12109375
-0.0205078125
0.0146484375
-0.044921875
0.0
0.0234375
-0.00390625
0.0025634765625
-0.00732421875
0.0
0.003173828125
-0.0006103515625
