coeffs
-0.0006379742604057118
0.0032929012380907598
-5.731028623323076e-18
-0.007402680447944145
0.0026672894819278156
-0.003950165123324601
0.024026779753921753
-2.409519739265515e-17
-0.04630158748690948
0.014932688697808682
-0.020509308949477976
0.12231129778060433
-4.369792780235537e-17
-0.3186891343192993
0.23064205233621363
0.23064205233621363
-0.31868913431929924
-4.3697927802355363e-17
0.12231129778060432
-0.020509308949477976
0.014932688697808682
-0.04630158748690947
-2.4095197392655144e-17
0.02402677975392174
-0.003950165123324599
0.002667289481927814
-0.007402680447944133
-5.731028623323076e-18
0.0032929012380907598
-0.0006379742604057118
