coeffs
-0.0009765625
-0.001953125
0.0
0.00439453125
0.004150390625
-0.00634765625
-0.0146484375
0.0
0.0283203125
0.0234375
-0.033203125
-0.07421875
0.0
0.1953125
0.359375
0.359375
0.1953125
0.0
-0.07421875
-0.033203125
0.0234375
0.0283203125
0.0
-0.0146484375
-0.00634765625
0.004150390625
0.00439453125
0.0
-0.001953125
-0.0009765625
