freq,resp
0.0,0.26727923115963004
0.01953125,0.2668891503917336
0.0390625,0.2657202680813937
0.05859374999999999,0.26377665949555346
0.078125,0.2610651010382265
0.09765625,0.2575950466988106
0.11718749999999999,0.253378595099958
0.13671875,0.24843044716732332
0.15625,0.24276785445288285
0.17578125,0.236410558154949
0.1953125,0.2293807188921661
0.21484374999999997,0.22170283730578483
0.23437499999999997,0.2134036655848563
0.25390625,0.20451211003288391
0.2734375,0.19505912482224297
0.29296875,0.185077597114275
0.3125,0.1746022237586842
0.33203125,0.16366937982556867
0.3515625,0.15231697926708357
0.37109375,0.14058432805309573
0.390625,0.1285119701760914
0.41015625,0.11614152697453412
0.42968749999999994,0.10351553028050886
0.44921874999999994,0.09067724995602305
0.46874999999999994,0.07767051644239903
0.48828125000000006,0.06453953900769259
0.5078125,0.05132872043742089
0.52734375,0.038082468972997364
0.546875,0.024845008359187327
0.5664062500000001,0.01166018691559154
0.5859375,-0.001428713403425724
0.60546875,-0.014379166951922788
0.625,-0.027149592292696586
0.6445312500000001,-0.03969953697868168
0.6640625,-0.05198985811777507
0.6835937499999999,-0.06398289761128205
0.703125,-0.07564265095400657
0.72265625,-0.08693492849296475
0.7421875,-0.09782750806159236
0.76171875,-0.10829027793827341
0.78125,-0.1182953691214792
0.80078125,-0.12781727596917575
0.8203125,-0.13683296431695538
0.83984375,-0.14532196626721366
0.8593749999999999,-0.15326646092982743
0.87890625,-0.16065134049243177
0.8984374999999999,-0.16746426110428106
0.9179687500000001,-0.17369567817101822
0.9374999999999999,-0.1793388657762375
0.95703125,-0.1843899200691053
0.9765625000000001,-0.18884774658289485
0.99609375,-0.1927140315761376
1.015625,-0.19599319761410075
1.03515625,-0.1986923437322358
1.0546875,-0.20082117064294455
1.07421875,-0.2023918915616815
1.09375,-0.20341912933587453
1.11328125,-0.2039198006599432
1.1328125000000002,-0.20391298825000692
1.15234375,-0.203419801932396
1.171875,-0.20246322966971042
1.19140625,-0.20106797960666478
1.2109375,-0.19926031426485272
1.23046875,-0.19706787805088855
1.25,-0.19451951926628794
1.26953125,-0.19164510781999763
1.2890625000000002,-0.18847534984649142
1.30859375,-0.1850416004241517
1.328125,-0.1813756755710612
1.34765625,-0.1775096646693075
1.3671874999999998,-0.17347574443515307
1.38671875,-0.1693059955121247
1.40625,-0.16503222271799284
1.4257812499999998,-0.16068577992611685
1.4453125,-0.15629740050704413
1.46484375,-0.1518970341994565
1.484375,-0.14751369122034885
1.5039062500000002,-0.14317529436455004
1.5234375,-0.13890853978318884
1.54296875,-0.13473876707084803
1.5625,-0.1306898392318866
1.5820312499999998,-0.12678403303852429
1.6015625,-0.12304194023702185
1.6210937500000002,-0.11948238000381012
1.640625,-0.11612232300081994
1.6601562499999998,-0.11297682732888477
1.6796875,-0.11005898662924965
1.69921875,-0.10737989053659894
1.7187499999999998,-0.10494859764158009
1.7382812500000002,-0.1027721210770141
1.7578125,-0.10085542679892125
1.77734375,-0.09920144459139232
1.7968749999999998,-0.0978110917822194
1.81640625,-0.09668330961434408
1.8359375000000002,-0.09581511217561664
1.85546875,-0.09520164774620912
1.8749999999999998,-0.0948362723786316
1.89453125,-0.09471063547964642
1.9140625,-0.09481477711602772
1.93359375,-0.09513723671706967
1.9531250000000002,-0.09566517279581793
1.97265625,-0.09638449325829762
1.9921875,-0.09727999581548791
2.01171875,-0.09833551795678336
2.03125,-0.09953409588639256
2.0507812500000004,-0.10085813176593851
2.0703125,-0.10228956854799207
2.08984375,-0.1038100716269868
2.109375,-0.10540121647648562
2.12890625,-0.10704468138607785
2.1484375,-0.10872244435791839
2.16796875,-0.11041698317311968
2.1875,-0.1121114775927385
2.20703125,-0.11379001261796184
2.2265625,-0.1154377817002065
2.24609375,-0.11704128876530494
2.2656250000000004,-0.11858854789738708
2.28515625,-0.12006927951858035
2.3046875,-0.12147510190092797
2.32421875,-0.12279971685736008
2.34375,-0.12403908847997434
2.36328125,-0.12519161382644015
2.3828125,-0.12625828449904117
2.40234375,-0.12724283811607573
2.421875,-0.12815189874132535
2.4414062499999996,-0.12899510541406414
2.4609375,-0.1297852280086334
2.48046875,-0.1305382697484088
2.5,-0.13127355580274977
2.51953125,-0.1320138075062601
2.5390625,-0.1327852018559418
2.55859375,-0.13361741606225971
2.5781250000000004,-0.1345436570530112
2.59765625,-0.13560067595285236
2.6171875,-0.13682876768453786
2.6367187499999996,-0.13827175595886532
2.65625,-0.13997696403733859
2.67578125,-0.14199517176330728
2.6953125,-0.14438055946211964
2.71484375,-0.14719063940780708
2.7343749999999996,-0.1504861756414036
2.75390625,-0.15433109300373432
2.7734375,-0.15879237631234172
2.7929687500000004,-0.16393996066764285
2.8125,-0.16984661391741016
2.83203125,-0.1765878123406092
2.8515624999999996,-0.1842416106320706
2.87109375,-0.19288850727844617
2.890625,-0.20261130641375258
2.91015625,-0.21349497723046462
2.9296875,-0.22562651199987652
2.9492187499999996,-0.23909478372466084
2.96875,-0.25399040440750903
2.98828125,-0.270405584874199
3.0078125000000004,-0.28843399703771844
3.02734375,-0.30817063943376555
3.046875,-0.32971170679785544
3.0664062499999996,-0.3531544643914641
3.0859375,-0.3785971277202729
3.10546875,-0.4061387482223899
3.125,-0.4358791054394709
3.14453125,-0.4679186061198004
3.1640624999999996,-0.5023581906400496
3.18359375,-0.5392992470728654
3.203125,-0.578843533170423
3.2226562499999996,-0.6210931064809573
3.2421875000000004,-0.6661502627657174
3.2617187500000004,-0.7141174828385922
3.28125,-0.7650973879099232
3.30078125,-0.8191927034797863
