coeffs
-0.0009765625
-0.0029296875
0.0
0.00439453125
0.005859375
-0.006591796875
-0.01513671875
0.0
0.029296875
0.0244140625
-0.033203125
-0.07421875
3.0517578125e-05
0.1953125
0.375
0.375
0.1953125
0.0
-0.07421875
-0.033203125
0.0244140625
0.0283203125
0.0
-0.0146484375
-0.006591796875
0.004150390625
0.00439453125
0.0
-0.001953125
-0.0009765625
