coeffs
-0.00067138671875
0.00341796875
0.00115966796875
-0.00927734375
-0.0004730224609375
0.01171875
-0.000701904296875
0.00830078125
-0.0087890625
-0.0625
0.044921875
0.1328125
-0.109375
-0.1796875
0.1640625
0.1640625
-0.1796875
-0.109375
0.1328125
0.044921875
-0.0625
-0.0087890625
0.00830078125
-0.000701904296875
0.01171875
-0.0004730224609375
-0.00927734375
0.00115966796875
0.00341796875
-0.00067138671875
