freq,resp
0.0,-58.954049694486685
0.0390625,-58.98758784475164
0.078125,-59.08872353237446
0.11718749999999999,-59.25905336052868
0.15625,-59.501352477540465
0.1953125,-59.819762630668464
0.23437499999999997,-60.220093446279
0.2734375,-60.710286793630395
0.3125,-61.30113084745968
0.3515625,-62.00737771433246
0.390625,-62.8495495724843
0.42968749999999994,-63.856991982196035
0.46874999999999994,-65.07335299671671
0.5078125,-66.56722109949862
0.546875,-68.455105412528
0.5859375,-70.95925814405946
0.625,-74.59259324324267
0.6640625,-81.09627401871168
0.703125,-99.3672450137254
0.7421875,-79.20637308065334
0.78125,-73.65822721056912
0.8203125,-70.34529697925232
0.8593749999999999,-68.00370755600113
0.8984374999999999,-66.21530225951496
0.9374999999999999,-64.78934232097517
0.9765625000000001,-63.62280155837258
1.015625,-62.65381827287959
1.0546875,-61.842468427730005
1.09375,-61.16162770147109
1.1328125000000002,-60.59217347491096
1.171875,-60.12027146933278
1.2109375,-59.735752022189416
1.25,-59.4310959635074
1.2890625000000002,-59.200781765241075
1.328125,-59.04085832740612
1.3671874999999998,-58.94866632634802
1.40625,-58.922663413981205
1.4453125,-58.96232767356727
1.484375,-59.068126068003515
1.5234375,-59.24154369896399
1.5625,-59.48517779572654
1.6015625,-59.80290937363754
1.640625,-60.20017768701207
1.6796875,-60.684401429386114
1.7187499999999998,-61.26562243519777
1.7578125,-61.957505069745196
1.7968749999999998,-62.77893479849101
1.8359375000000002,-63.7566857266025
1.8749999999999998,-64.9301285144365
1.9140625,-66.36017350954005
1.9531250000000002,-68.14802037919753
1.9921875,-70.48031411054528
2.03125,-73.76352853099155
2.0703125,-79.20854401723875
2.109375,-97.42570611339688
2.1484375,-81.66818763243002
2.1875,-75.00713044029555
2.2265625,-71.33018278809679
2.2656250000000004,-68.80708197838078
2.3046875,-66.9087663884523
2.34375,-65.40768566585322
2.3828125,-64.18497084565149
2.421875,-63.17072419365725
2.4609375,-62.320423426191766
2.5,-61.60403777309711
2.5390625,-61.000433568971346
2.5781250000000004,-60.494258114733825
2.6171875,-60.0740932082408
2.65625,-59.7313065521503
2.6953125,-59.45930944179785
2.7343749999999996,-59.253062806295205
2.7734375,-59.108741819770685
2.8125,-59.02350605432497
2.8515624999999996,-58.99534299755368
2.890625,-59.02296518572371
2.9296875,-59.10574903550927
2.96875,-59.243708770142554
3.0078125000000004,-59.437502849359774
3.046875,-59.68847383901793
3.0859375,-59.99872636275441
3.125,-60.37125238480861
3.1640624999999996,-60.81011957438299
3.203125,-61.320748510911294
3.2421875000000004,-61.91032088496475
3.28125,-62.58838911372949
3.3203124999999996,-63.3678089783493
3.359375,-64.26621466381609
3.3984375,-65.3084541529343
3.4374999999999996,-66.53083703297145
3.4765625000000004,-67.98908664022291
3.515625,-69.77469034990864
3.5546875,-72.05319144073133
3.5937499999999996,-75.17318201354149
3.6328125,-80.10071129720973
3.6718750000000004,-92.56898998623709
3.7109375,-85.7793865080386
3.7499999999999996,-78.00884634018912
3.7890625,-74.0054260421
3.828125,-71.3013041635386
3.8671875,-69.26356631541304
3.9062500000000004,-67.63166090018656
3.9453125,-66.27218716879477
3.984375,-65.10727185704485
4.0234375,-64.08722474114298
